(0, 46, 0)
(0, 46, 0)
(0, 46, 0)
(0, 46, 0)
(0, 46, 2)
(0, 46, 2)
(0, 46, 2)
(0, 46, 2)
(0, 46, 2)
(0, 43, 0)
(0, 43, 0)
(0, 43, 0)
(0, 43, 0)
(0, 43, 0)
(0, 43, 0)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 47, 1)
(0, 47, 1)
(0, 47, 1)
(0, 47, 1)
(0, 47, 1)
(0, 47, 1)
(0, 47, 1)
(0, 47, 1)
(0, 47, 1)
(0, 47, 1)
(0, 47, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 46, 2)
(0, 46, 2)
(0, 46, 2)
(0, 46, 2)
(0, 46, 2)
(0, 47, 1)
(0, 47, 1)
(0, 47, 1)
(0, 47, 1)
(0, 47, 1)
(0, 47, 1)
(0, 47, 0)
(0, 47, 0)
(0, 47, 0)
(0, 47, 0)
(0, 47, 0)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 43, 1)
(0, 46, 1)
(0, 46, 1)
(0, 46, 1)
(0, 46, 1)
(0, 46, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 45, 1)
(0, 49, 3)
(0, 49, 3)
(0, 49, 3)
(0, 49, 3)
(0, 49, 3)
(0, 47, 2)
(0, 47, 2)
(0, 47, 2)
(0, 47, 2)
(0, 47, 2)
(0, 47, 2)
(0, 47, 2)
(0, 47, 2)
(0, 47, 2)
(0, 47, 2)
(0, 47, 2)
(0, 46, 1)
(0, 46, 1)
(0, 46, 1)
(0, 46, 1)
(0, 46, 1)
(0, 46, 1)
(0, 46, 0)
(0, 46, 0)
(0, 46, 0)
(0, 46, 0)
(0, 46, 0)
(0, 45, 2)
(0, 45, 2)
(0, 45, 2)
(0, 45, 2)
(0, 45, 2)
